Unique_Squirrel_Id,Latitude,Longitude,Shift,Date,Age,Location,Specific_Location,Primary_Fur_Color,Running,Chasing,Climbing,Eating,Foraging,Other_Activities,Kuks,Quaas,Moans,Tail_flags,Tail_twitches,Approaches,Indifferent,Runs_from
32A-PM-1013-09,40.79221551,-73.96332506,PM,2018-10-13,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
15G-AM-1008-05,40.77645954,-73.96741811,AM,2018-10-08,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
7B-AM-1008-03,40.77242773,-73.97716953,AM,2018-10-08,Adult,Above Ground,,Gray,False,True,False,False,False,,False,False,False,False,False,False,True,False
15E-PM-1008-07,40.77730126,-73.96996752,PM,2018-10-08,Adult,Ground Plane,,Gray,False,False,False,True,False,,False,False,False,False,False,False,True,False
4D-PM-1008-01,40.76941257,-73.97589598,PM,2018-10-08,Adult,Ground Plane,,Cinnamon,False,False,False,True,False,,False,False,False,False,False,False,False,True
36A-PM-1013-06,40.79546876,-73.96076085,PM,2018-10-13,,Ground Plane,EDGE OF WOODS,Gray,False,False,False,True,False,,False,False,False,False,False,False,True,False
8C-PM-1013-02,40.77330439,-73.97532838,PM,2018-10-13,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,True,False,False,True,False
6A-AM-1006-07,40.77211277,-73.97853005,AM,2018-10-06,Adult,Ground Plane,,Gray,False,False,False,True,True,,False,False,False,False,True,False,True,False
41E-AM-1007-01,40.79794099,-73.95400224,AM,2018-10-07,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
31D-AM-1014-06,40.79066865,-73.96087574,AM,2018-10-14,Adult,Ground Plane,,Gray,False,False,False,True,False,,False,False,False,False,False,False,True,False
36B-AM-1013-02,40.79559658,-73.96036201,AM,2018-10-13,,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,False,False
3A-AM-1012-03,40.7695576,-73.98019021,AM,2018-10-12,Juvenile,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,True,False,False,True
34D-AM-1008-02,40.79260458,-73.95907767,AM,2018-10-08,Adult,Ground Plane,,Black,False,False,False,False,True,,False,False,False,False,False,False,True,False
41B-AM-1010-09,40.79925986,-73.95765591,AM,2018-10-10,Adult,Above Ground,,Gray,False,True,False,False,False,,False,False,False,False,False,False,True,False
39F-AM-1014-04,40.79565679,-73.95459506,AM,2018-10-14,Juvenile,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
37B-PM-1013-04,40.79583378,-73.96063447,PM,2018-10-13,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,False,True
39C-PM-1006-03,40.79744683,-73.95801052,PM,2018-10-06,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,True
37F-PM-1014-02,40.79395058,-73.95572635,PM,2018-10-14,Juvenile,Ground Plane,LAWN,Gray,False,False,False,True,True,,False,False,False,False,False,False,True,False
21A-AM-1019-08,40.7836929,-73.97002474,AM,2018-10-19,Adult,Ground Plane,,Gray,False,False,False,True,True,,False,False,False,False,False,False,True,False
34I-PM-1010-03,40.79038236,-73.9545101,PM,2018-10-10,Adult,Ground Plane,in the playground.,Gray,True,False,False,False,True,With Some Nuts In The Mouth,False,False,False,False,False,False,False,False
16C-AM-1014-02,40.77868889,-73.97118011,AM,2018-10-14,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,True,False,False
31E-PM-1006-03,40.78995994,-73.9595646,PM,2018-10-06,Adult,Ground Plane,under bushes,Gray,False,False,False,True,True,Burying,False,False,False,False,False,False,True,False
36D-PM-1007-02,40.79445025,-73.95877127,PM,2018-10-07,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,True,True,False
23B-PM-1012-01,40.78459423,-73.9676206,PM,2018-10-12,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,True,False,True,False
12B-PM-1018-01,40.77625182,-73.97418464,PM,2018-10-18,Adult,Ground Plane,Climbing up rocks,Gray,False,False,True,False,True,Climbing (Up Rocks),False,False,False,False,False,False,False,True
10G-PM-1017-01,40.7722458,-73.97039141,PM,2018-10-17,Adult,Ground Plane,,Gray,False,False,False,False,False,Standing,False,False,False,False,False,False,True,False
14D-AM-1014-09,40.77716706,-73.97079006,AM,2018-10-14,Adult,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,False,False,True,False
3F-AM-1006-01,40.76719901,-73.97508642,AM,2018-10-06,Adult,Ground Plane,just to right when enter sanctuary,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
35G-PM-1006-01,40.79211257,-73.95571723,PM,2018-10-06,Adult,Ground Plane,,Black,True,False,True,False,False,,False,False,False,False,True,False,False,True
9I-AM-1014-02,40.77066938,-73.96910311,AM,2018-10-14,Adult,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,False,False,False,False
35A-PM-1013-08,40.79456622,-73.96156028,PM,2018-10-13,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,True,False,False,True
39A-PM-1014-01,40.79761654,-73.95980848,PM,2018-10-14,Adult,Ground Plane,,Gray,False,True,False,False,False,,False,False,False,False,False,False,True,False
9C-PM-1006-05,40.77331387,-73.97469339,PM,2018-10-06,Adult,Ground Plane,,Gray,False,False,False,True,False,,False,False,False,False,False,False,False,True
17I-AM-1014-04,40.77725668,-73.9645147,AM,2018-10-14,Adult,Ground Plane,,Gray,False,False,False,True,True,,False,False,False,False,False,True,True,False
14D-AM-1014-12,40.77679166,-73.97140896,AM,2018-10-14,Adult,Ground Plane,,Gray,False,False,False,True,True,,False,False,False,False,False,True,False,False
17I-PM-1017-01,40.77747925,-73.96423799,PM,2018-10-17,Juvenile,Above Ground,,Cinnamon,False,False,True,False,False,,False,False,False,False,False,False,False,False
39B-PM-1014-01,40.79789759,-73.95828502,PM,2018-10-14,Adult,Ground Plane,,Gray,False,False,False,True,True,,False,False,False,False,False,False,True,False
42A-AM-1019-01,40.80004601,-73.9582644,AM,2018-10-19,Juvenile,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,True,False,True,False
2E-AM-1010-01,40.76684315,-73.97713354,AM,2018-10-10,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,True,False,True,False
14F-AM-1007-02,40.77633663,-73.96921903,AM,2018-10-07,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
8D-AM-1007-04,40.77245439,-73.97361659,AM,2018-10-07,Adult,Above Ground,,Gray,False,True,False,False,False,Chasing Squirrel #3,False,False,False,False,False,False,False,False
22F-AM-1007-06,40.782044,-73.96422889,AM,2018-10-07,Adult,Ground Plane,,Cinnamon,False,False,True,True,False,,False,False,False,False,False,True,False,False
36I-AM-1017-04,40.7923843,-73.95284628,AM,2018-10-17,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
34B-AM-1013-03,40.79387869,-73.96097047,AM,2018-10-13,Adult,Above Ground,,Cinnamon,True,False,True,False,False,Hopping,False,False,False,False,False,True,False,True
36I-AM-1017-07,40.79210842,-73.95345096,AM,2018-10-17,Adult,Ground Plane,,Gray,False,True,False,False,True,"Chasing (#8),Scratching",True,False,False,False,True,False,True,False
32G-PM-1013-02,40.79043325,-73.9577113,PM,2018-10-13,Juvenile,Ground Plane,,Black,False,False,False,False,True,,False,False,False,False,False,False,True,False
2A-PM-1019-01,40.76894088,-73.98082477,PM,2018-10-19,Adult,Ground Plane,,Gray,False,False,False,False,False,Runs From,False,False,False,True,False,False,False,True
35D-PM-1013-07,40.79376021,-73.95916672,PM,2018-10-13,Juvenile,Above Ground,tree,Gray,False,False,True,False,False,,False,False,False,False,True,False,True,False
8G-PM-1017-02,40.7713974,-73.97142435,PM,2018-10-17,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
29C-AM-1007-02,40.78893837,-73.96293834,AM,2018-10-07,Adult,Above Ground,,Black,True,False,True,False,False,,False,True,False,False,False,False,False,True
36B-PM-1013-02,40.79523395,-73.96009646,PM,2018-10-13,Adult,Ground Plane,,Gray,True,False,True,False,False,,False,False,False,False,True,True,False,True
17B-AM-1010-01,40.77984701,-73.97135192,AM,2018-10-10,Adult,Ground Plane,,Gray,False,False,False,True,False,,False,False,False,False,True,False,True,False
37H-PM-1006-04,40.79352033,-73.9532873,PM,2018-10-06,,Above Ground,tree,,False,False,True,False,False,,False,False,False,False,False,False,False,False
30C-AM-1014-02,40.79051264,-73.96261204,AM,2018-10-14,Adult,Ground Plane,on a rock,Gray,True,False,False,False,True,,False,False,False,False,True,False,True,False
4D-PM-1008-05,40.76898943,-73.9764016,PM,2018-10-08,Adult,Ground Plane,,Cinnamon,False,False,False,False,True,,False,False,False,False,False,False,True,False
18C-PM-1018-05,40.78051916,-73.96948564,PM,2018-10-18,Adult,Ground Plane,,Gray,False,False,False,True,True,,False,False,False,False,False,False,True,False
11C-PM-1018-01,40.77524815,-73.97416219,PM,2018-10-18,Adult,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,False,False,False,True
2B-PM-1013-06,40.76858455,-73.97920912,PM,2018-10-13,Adult,Ground Plane,,Gray,False,False,False,False,False,,False,False,False,False,False,True,False,False
9A-AM-1013-08,40.77440328,-73.97622577,AM,2018-10-13,Adult,,,,False,False,False,False,False,,False,False,False,False,False,False,False,True
7E-PM-1013-04,40.77065407,-73.97384818,PM,2018-10-13,Adult,Ground Plane,,Gray,True,False,False,True,True,,False,False,False,False,True,False,False,False
33A-PM-1018-03,40.79368099,-73.96294834,PM,2018-10-18,Adult,Above Ground,,Gray,True,False,True,False,False,,False,False,False,False,False,False,False,True
7G-PM-1018-04,40.77023351,-73.97187204,PM,2018-10-18,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,False
39B-PM-1014-02,40.79793028,-73.95837388,PM,2018-10-14,Juvenile,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
34H-PM-1006-01,40.79105356,-73.95515244,PM,2018-10-06,Adult,Ground Plane,,Black,False,False,False,False,True,,False,False,False,False,False,False,False,False
7B-AM-1008-04,40.77240635,-73.97709486,AM,2018-10-08,Adult,Ground Plane,,Gray,False,True,False,False,False,,False,False,False,False,False,False,True,False
36C-PM-1013-01,40.79495689,-73.95919578,PM,2018-10-13,Adult,Ground Plane,Clearing near bike path (bikes active),Gray,False,True,False,True,True,,False,False,False,False,True,False,True,False
14E-PM-1017-04,40.77706393,-73.97008619,PM,2018-10-17,Adult,Ground Plane,,Gray,False,False,False,True,True,,False,False,False,False,False,False,False,False
26A-PM-1006-02,40.78747787,-73.96727896,PM,2018-10-06,Juvenile,Ground Plane,,Gray,False,False,False,False,False,Not Moving,False,False,False,False,False,False,False,False
9F-PM-1014-03,40.77235898,-73.97105475,PM,2018-10-14,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
2F-PM-1014-03,40.7668206,-73.97572154,PM,2018-10-14,Adult,Ground Plane,,Gray,False,False,False,True,False,,False,False,False,False,False,False,True,False
8E-PM-1008-07,40.77159154,-73.97351209,PM,2018-10-08,Adult,Ground Plane,"5, 6, 7 all at same tree trunk base",Gray,False,True,True,False,False,,False,False,False,False,False,False,False,False
36F-PM-1012-02,40.79360039,-73.95656846,PM,2018-10-12,Juvenile,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
8D-PM-1007-01,40.77265868,-73.97378723,PM,2018-10-07,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,False
4B-PM-1018-02,40.76975592,-73.97868059,PM,2018-10-18,Adult,Ground Plane,,Gray,False,False,False,True,False,,False,False,False,False,False,True,False,False
40D-PM-1013-02,40.79743685,-73.95655338,PM,2018-10-13,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,False,False
16E-PM-1018-01,40.77828084,-73.96789373,PM,2018-10-18,Juvenile,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,True,False,True,False
2F-PM-1014-08,40.76668717,-73.97504638,PM,2018-10-14,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,True,False
14E-AM-1008-04,40.77696583,-73.96965178,AM,2018-10-08,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
32A-PM-1013-05,40.79282076,-73.96350285,PM,2018-10-13,Juvenile,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,True,False,False,False,True
15G-PM-1019-03,40.77695697,-73.96741775,PM,2018-10-19,Juvenile,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,False,True
11I-PM-1012-04,40.77233143,-73.96810426,PM,2018-10-12,Adult,Above Ground,,Gray,True,False,True,False,True,,False,False,False,False,False,False,False,False
15H-PM-1008-02,40.77602568,-73.96677557,PM,2018-10-08,Adult,Above Ground,oak tree,Gray,False,True,True,False,False,,False,False,False,False,False,False,False,True
31D-AM-1014-03,40.79098669,-73.96133516,AM,2018-10-14,,Ground Plane,Undergrowth,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,True
22I-AM-1007-02,40.78156191,-73.96113684,AM,2018-10-07,Adult,Ground Plane,,Gray,True,False,False,False,True,,False,False,False,False,False,False,True,False
2B-AM-1010-03,40.7685577,-73.97993112,AM,2018-10-10,Adult,Ground Plane,,Cinnamon,False,False,False,False,True,,False,False,False,False,False,False,True,False
17F-AM-1007-02,40.77863109,-73.96751982,AM,2018-10-07,Adult,Above Ground,,Cinnamon,False,False,True,False,False,,False,False,False,False,False,False,True,False
6A-AM-1006-08,40.77208331,-73.97868987,AM,2018-10-06,Adult,Ground Plane,,Gray,True,False,False,True,True,,False,False,False,False,True,False,True,False
6D-AM-1008-02,40.77074387,-73.9755056,AM,2018-10-08,Juvenile,Above Ground,,Gray,False,False,False,False,False,,False,False,False,False,False,False,False,False
6F-PM-1008-04,40.7694309,-73.97346875,PM,2018-10-08,Adult,Ground Plane,,Cinnamon,False,False,False,False,True,,False,False,False,False,False,False,False,False
37G-AM-1014-03,40.79417973,-73.95428281,AM,2018-10-14,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,False,True
2C-AM-1010-08,40.76796907,-73.9792754,AM,2018-10-10,Adult,Above Ground,stay on side of trunk,Gray,False,False,True,False,False,,False,False,False,False,False,False,False,False
31B-AM-1017-03,40.79124724,-73.96265279,AM,2018-10-17,Adult,Ground Plane,,Gray,False,False,False,True,False,,False,False,False,False,False,False,True,False
12F-PM-1007-12,40.77421316,-73.97022281,PM,2018-10-07,Adult,Above Ground,,Gray,False,False,False,False,True,Going Down Tree,False,False,False,False,False,False,True,False
20B-PM-1013-08,40.78204749,-73.96910591,PM,2018-10-13,Adult,Ground Plane,,Gray,True,False,False,False,False,Being Chased By Dog,False,False,False,False,False,False,False,True
7G-AM-1010-04,40.77037129,-73.97199416,AM,2018-10-10,Adult,Ground Plane,,Gray,True,False,False,False,True,,False,False,False,False,False,False,False,False
36I-PM-1007-04,40.79212236,-73.95310134,PM,2018-10-07,Adult,Ground Plane,,Gray,False,True,False,False,True,,False,False,False,False,False,False,False,False
11A-PM-1013-05,40.77543102,-73.97572161,PM,2018-10-13,Adult,Ground Plane,,Cinnamon,True,False,False,False,True,Digging,False,False,False,False,True,False,False,False
27A-AM-1008-01,40.78880227,-73.96641208,AM,2018-10-08,Adult,Above Ground,,Gray,False,True,False,False,False,,False,False,False,False,False,False,False,True
32F-AM-1012-06,40.79071589,-73.95806099,AM,2018-10-12,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,False,False
26I-PM-1010-05,40.78419458,-73.95941206,PM,2018-10-10,Adult,Above Ground,tree,Gray,False,False,True,False,True,,False,False,False,False,False,False,True,False
21D-PM-1008-05,40.78235529,-73.96657055,PM,2018-10-08,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,False
2B-AM-1010-07,40.76824777,-73.97963837,AM,2018-10-10,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
8H-AM-1017-01,40.77051987,-73.9697278,AM,2018-10-17,Adult,Ground Plane,,Gray,False,True,False,True,True,,False,False,False,False,False,False,True,False
36D-PM-1007-01,40.79387243,-73.95802471,PM,2018-10-07,Adult,Ground Plane,,Gray,False,False,False,True,True,,False,False,False,False,False,False,True,False
